index,x2-x1,corr
0,15,-1.0392822489508586
1,15,-0.43802666301188964
2,15,-1.1871462775167292
3,15,0.23600004257830795
4,15,-1.7425660772852705
5,15,0.8248874517791313
6,15,-1.3569649032087852
7,15,-1.7891389674090032
8,15,-1.2102392991779105
9,15,0.8021402758897728
10,15,-1.3498996558187832
11,15,0.001608120353233491
12,15,-0.905382942131829
13,15,-0.4430562539057679
14,15,-0.35020759457106443
15,15,1.0421062850141405
16,15,-0.3596471023021285
17,15,1.5729918237877194
18,15,3.722019161436578
19,15,0.5330383465598999
20,15,0.27692342418773125
21,15,1.5759869547107646
22,15,-0.46598854447397803
23,15,-1.2636457290794063
24,15,2.8890951096851247
25,15,0.266405025992464
26,15,-1.5244206190408531
27,15,1.2583179274469156
28,15,-0.9654401425354616
29,15,1.7054406459407752
30,15,0.07063544274299968
31,15,-1.3434868651488205
32,15,1.1858338338531762
33,15,-1.3834632640317457
34,15,1.888912937803334
35,15,-0.03408361343371594
36,15,-1.0517555780606263
37,15,-0.6741353890988013
38,15,-1.596138767897447
39,15,1.543001976894672
40,15,-1.1446390547399308
41,15,9.6964182633997
42,15,4.739547387478343
43,15,2.0033526252555887
44,15,-1.3619327403899886
45,15,1.2878462184655928
46,15,-1.545839704314783
47,15,-0.07516953036197434
48,15,0.7747272895222552
49,15,2.5426881318431747
50,15,-0.20181927574144698
51,15,3.706698915207541
52,15,-1.2828700542363924
53,15,4.974173511427047
54,15,0.4437539380702175
55,15,9.410822197991447
56,15,-1.4612074635325438
57,15,-0.31615682453735194
58,15,-0.18862511418991088
59,15,-1.1891410949213161
60,15,0.943180880546445
61,15,1.8972473166057966
62,15,2.434352095878566
63,15,-1.1159517408339592
64,15,-1.326353758748563
65,15,-0.6958945796580179
66,15,-0.8973490248212188
67,15,-1.489462207685692
68,15,-1.056068507629244
69,15,3.059041206747118
70,15,2.741244313308646
71,15,1.805470913841596
72,15,-0.0676006549332678
73,15,-1.3814238916963102
74,15,-1.1694004043990889
75,15,3.455912773737994
76,15,-1.1952698831211577
77,15,-0.8067536911030816
78,15,2.962901204520571
79,15,-1.1790290044018454
80,15,3.807698319459744
81,15,-1.5278042424625848
82,15,-0.5303714541127765
83,15,-1.3929474416954668
84,15,-1.3271796591871545
85,15,-1.2836259547861724
86,15,-0.8031353836456642
87,15,-0.5577437677652526
88,15,0.4894496825923571
89,15,0.3202139326476949
90,15,-0.9867645297188103
91,15,7.710526594695546
92,15,-0.828207993939006
93,15,-0.9144584562275839
94,15,-1.3839235285988414
95,15,-0.8240038795285949
96,15,-0.6563790893234752
97,15,7.887667739591211
98,15,-1.193057078976576
99,15,5.68055320447861
